Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
1994-11-30,-5.01,-3.83,-4.06,-3.31,-3.18,-4.18,-3.43,-3.84,-3.5,-3.43,-5.67,-4.32,-3.31,-3.9,-4.3,-3.01,-3.37,-4.83,-4.92,-5.59,-1.96,-2.88,-4.1,-2.55,-5.03
1994-12-31,-5.92,-1.17,-0.54,0.32,1.36,-2.51,1.68,3.26,2.98,4.84,1.03,1.61,2.09,2.2,4.69,-0.08,0.5,0.77,1.59,1.6,-1.14,0.2,2.52,1.04,1.61
1995-01-31,4.2,3.07,1.66,2.2,1.6,-0.78,0.42,-1.92,0.17,-1.12,0.63,0.02,-0.59,0.23,-3.87,2.78,3.32,2.64,0.96,-0.23,1.76,5.12,2.64,3.96,0.48
1995-02-28,2.75,3.28,2.92,3.35,3.24,2.6,3.99,3.75,3.06,3.91,5.51,5.32,4.28,3.96,6.1,4.08,5.55,4.03,4.41,5.94,5.38,5.19,3.84,3.54,2.8
1995-03-31,0.15,1.8,1.56,1.97,2.85,3.88,1.96,1.59,1.83,3.63,-1.52,5.4,0.25,0.59,4.64,4.64,2.02,3.14,2.0,3.67,3.63,3.57,2.06,2.68,2.84
1995-04-30,2.13,1.98,2.61,3.25,3.69,3.31,1.33,3.52,3.32,2.48,0.4,3.68,0.37,0.25,1.3,3.07,0.07,2.95,0.39,2.07,-0.43,0.14,2.2,3.3,4.23
1995-05-31,1.69,1.9,1.59,3.0,3.02,1.51,1.51,1.85,2.22,1.84,2.59,3.24,3.28,0.11,0.53,2.22,4.0,3.65,2.13,0.38,6.06,4.42,3.85,4.35,3.46
1995-06-30,4.25,5.71,4.38,5.01,8.77,4.78,3.12,2.64,4.03,8.64,3.93,0.96,3.07,2.73,8.55,6.44,1.69,2.79,2.25,8.31,1.95,2.7,0.61,1.49,4.85
1995-07-31,5.21,4.86,4.92,6.27,7.21,4.4,2.45,6.02,5.47,10.01,4.17,3.12,3.26,6.64,9.71,4.64,3.3,3.26,4.69,9.76,5.4,2.78,3.56,2.48,4.33
1995-08-31,3.24,3.78,4.86,4.72,5.57,0.58,2.48,2.5,3.17,2.28,1.67,1.95,4.05,1.49,1.26,0.34,1.37,1.98,1.15,1.79,-2.73,2.39,0.65,0.33,0.21
1995-09-30,0.93,1.54,2.68,2.26,4.31,-0.72,1.63,2.08,1.63,2.77,-1.78,1.36,2.45,1.72,3.04,-1.93,1.47,3.01,3.2,3.37,4.52,4.9,3.36,4.96,4.84
1995-10-31,-9.17,-3.11,-1.12,-4.31,-4.15,-9.82,-5.51,-4.35,-4.24,-5.56,-5.62,-4.44,-2.89,-1.99,-2.16,-6.28,-3.67,-0.95,-1.51,-1.56,-6.43,-3.45,-0.65,0.84,1.28
1995-11-30,-0.57,1.85,2.19,2.23,2.39,2.9,2.86,5.62,3.62,4.89,6.22,4.42,3.03,6.46,4.77,6.68,5.34,5.63,4.72,2.45,11.92,5.98,4.65,4.77,2.44
1995-12-31,-2.33,1.01,1.95,3.08,3.14,-1.02,2.36,4.04,4.16,4.08,2.17,1.42,3.33,2.87,1.02,-1.83,1.39,1.92,0.99,-0.79,-1.66,1.75,2.73,1.9,1.0
1996-01-31,1.88,0.51,1.73,1.69,0.45,0.79,2.19,0.93,-0.33,-0.31,-2.09,0.12,-0.17,-0.45,0.45,3.01,2.85,2.08,1.4,0.69,1.43,0.53,1.54,4.19,4.55
1996-02-29,2.69,3.22,1.73,3.29,3.9,4.56,4.07,2.76,2.49,4.18,5.21,2.62,2.28,1.15,4.75,3.42,1.6,1.14,1.75,3.61,1.65,0.71,1.31,0.37,3.01
1996-03-31,3.29,2.47,2.19,2.7,2.62,3.36,1.32,0.88,3.83,1.72,1.99,1.65,1.24,2.52,3.16,1.41,2.13,1.3,1.86,2.69,5.81,3.09,0.83,0.83,-0.5
1996-04-30,8.3,5.19,4.21,5.6,10.77,7.17,4.93,3.86,3.94,8.51,7.48,2.15,1.23,3.62,8.98,5.33,4.13,2.21,0.19,5.89,4.1,4.37,0.27,1.15,0.84
1996-05-31,7.31,5.86,5.9,5.24,8.66,4.8,2.43,3.55,4.43,7.47,2.56,1.63,0.72,3.47,3.14,-1.7,0.71,1.59,1.44,4.35,1.21,3.9,1.49,3.13,2.77
1996-06-30,-6.67,-3.2,-2.61,-3.17,-5.95,-3.28,-2.03,-2.98,-3.19,-4.54,-5.15,-1.44,-0.97,-0.67,-5.21,-5.25,0.13,-2.22,-0.55,-4.55,-2.93,0.16,-0.37,1.92,-1.17
1996-07-31,-8.9,-4.79,-5.47,-5.57,-11.46,-9.55,-7.58,-8.41,-7.44,-12.22,-8.13,-5.6,-6.78,-6.93,-10.23,-9.51,-5.23,-3.95,-7.05,-6.57,-8.82,-4.31,-4.44,-3.34,-5.42
1996-08-31,3.31,3.67,2.71,4.49,5.62,4.1,5.64,5.12,5.55,8.07,5.86,6.35,4.92,5.04,7.91,6.69,4.18,5.53,4.81,5.01,3.16,3.26,2.97,1.87,1.49
1996-09-30,0.97,2.07,2.07,3.49,3.66,3.51,2.8,4.47,3.71,6.09,2.79,3.13,3.59,2.92,7.45,4.85,5.34,4.47,3.43,6.35,4.85,4.46,3.67,5.89,7.44
1996-10-31,-5.18,-0.35,-0.63,0.94,-1.32,-3.35,-0.91,-0.2,-1.01,-1.92,-4.48,-0.22,1.29,-0.59,-4.09,-3.93,0.44,1.74,-0.2,0.59,-7.01,2.17,3.51,3.78,2.83
1996-11-30,2.39,2.85,2.45,3.61,1.71,6.35,3.17,4.2,2.85,1.56,7.95,3.23,5.54,6.38,1.41,10.62,4.49,6.46,6.07,3.74,13.13,6.62,6.95,8.76,5.76
1996-12-31,-3.29,2.24,2.37,2.67,2.98,-0.23,3.62,3.96,3.8,2.51,0.44,1.93,2.27,1.72,2.21,-1.62,-0.9,0.05,0.68,-0.85,1.24,-0.25,-1.16,-3.17,-2.5
1997-01-31,6.85,6.58,4.77,4.05,4.98,3.41,1.09,2.04,1.55,2.53,4.55,3.82,1.77,1.01,1.62,1.94,2.26,3.25,3.3,4.41,0.33,4.15,3.53,7.68,9.02
1997-02-28,-4.06,-0.05,0.83,-0.01,-2.33,-3.5,0.05,0.02,0.2,-7.2,-2.16,-0.2,-0.2,1.52,-5.68,0.13,0.57,1.07,0.15,-5.07,0.0,1.51,1.23,2.18,-3.15
1997-03-31,-7.75,-3.87,-2.9,-3.41,-5.05,-8.55,-3.35,-4.45,-3.42,-4.79,-6.62,-3.23,-4.3,-4.59,-5.74,-4.57,-4.8,-3.87,-4.95,-2.97,-4.5,-4.88,-2.27,-4.12,-6.1
1997-04-30,-5.8,-4.09,-1.86,-2.14,-2.21,-2.87,-2.18,1.85,-0.88,-0.49,-0.18,2.44,0.82,0.25,1.36,-2.44,0.72,2.75,2.78,3.54,4.0,0.99,3.04,7.8,9.35
1997-05-31,13.03,8.7,8.39,9.8,8.33,20.98,13.85,8.86,11.69,13.61,17.28,10.18,8.35,9.26,10.11,10.92,7.17,6.56,5.96,8.1,13.68,7.81,6.02,6.36,4.93
1997-06-30,0.98,5.82,7.21,8.11,8.28,4.74,6.19,6.6,6.37,9.15,4.72,4.11,3.39,5.55,6.11,3.1,3.25,2.57,4.32,4.38,-2.38,4.89,3.31,3.83,5.3
1997-07-31,4.51,5.79,5.73,5.48,7.96,3.88,4.88,3.68,4.02,8.75,2.39,5.14,5.56,7.63,7.97,4.02,5.6,6.24,7.2,11.14,5.46,7.64,6.95,6.32,11.13
1997-08-31,4.42,3.27,3.06,5.25,5.14,3.5,4.33,1.64,2.88,4.06,2.78,1.51,1.81,0.63,2.1,2.89,-0.95,-1.12,-1.44,1.38,-1.52,-3.65,-4.07,-6.73,-6.58
1997-09-30,9.12,8.84,9.6,9.08,10.45,8.03,7.1,7.99,8.98,10.13,5.9,6.41,7.14,7.44,9.37,2.43,4.6,4.22,5.82,8.24,5.82,4.33,5.95,4.58,6.06
1997-10-31,-4.74,-1.9,-1.24,-0.19,-2.33,-6.25,-2.08,-2.5,-1.11,-5.21,-3.34,-5.35,-4.16,-2.42,-8.17,-5.43,-4.42,-4.12,-3.69,-3.92,-5.96,-1.18,-2.22,-2.97,-4.54
1997-11-30,-5.6,-1.16,-0.59,0.43,-0.99,-2.31,-1.21,-0.64,-0.02,-0.85,-3.37,0.47,0.39,-0.08,-1.8,1.96,3.39,2.45,2.34,-0.67,3.46,6.68,4.89,4.63,2.61
1997-12-31,-9.01,-2.67,0.01,2.05,0.51,-2.91,0.47,3.27,2.17,2.3,-3.89,1.33,1.34,5.66,1.12,-2.63,2.58,2.38,3.76,3.62,1.43,2.52,1.19,4.27,0.44
1998-01-31,1.35,-0.16,-2.08,-2.06,-0.41,-0.16,-1.79,-1.91,-0.2,-1.92,0.41,-1.31,-1.5,-1.0,-2.66,-1.69,-0.25,-0.82,-0.29,-1.97,-0.35,-1.1,0.4,1.09,3.02
1998-02-28,7.46,6.29,5.24,5.56,5.96,9.64,7.33,9.37,6.92,7.77,9.05,8.48,7.51,8.22,8.69,9.04,8.49,7.83,6.85,9.01,8.13,8.05,8.04,5.51,7.25
1998-03-31,3.4,3.6,5.28,5.2,5.65,4.47,3.17,5.96,5.11,6.08,3.04,5.51,4.94,3.48,5.57,1.26,5.28,4.53,4.33,5.1,4.03,3.65,5.37,5.85,6.11
1998-04-30,2.78,2.62,1.92,2.21,3.64,1.61,2.43,-0.03,1.98,1.06,1.13,0.52,0.04,0.43,1.34,2.72,-0.67,0.34,0.38,0.64,0.1,0.33,0.32,1.04,2.84
1998-05-31,-6.86,-3.69,-4.1,-3.75,-4.85,-7.62,-5.3,-3.92,-3.28,-5.29,-6.92,-5.8,-4.95,-5.58,-7.49,-5.93,-3.54,-3.5,-3.2,-4.18,-5.18,-2.11,-1.41,-2.1,-0.26
1998-06-30,-6.72,-4.2,-3.21,-1.34,-0.96,-5.26,-2.93,-0.55,1.19,4.52,-5.47,-2.71,0.33,2.01,4.74,-4.84,-4.41,0.45,2.32,6.15,0.42,2.82,1.94,6.41,8.38
1998-07-31,-9.25,-7.21,-5.36,-4.93,-4.29,-11.35,-9.31,-6.61,-6.0,-5.87,-10.39,-7.04,-9.39,-6.04,-6.99,-8.39,-6.02,-6.17,-6.11,-2.88,-2.95,0.29,-3.52,-0.32,1.65
1998-08-31,-24.88,-19.61,-18.55,-17.88,-22.28,-25.79,-19.75,-17.89,-16.32,-21.56,-23.4,-20.85,-14.87,-16.78,-21.46,-23.6,-17.28,-16.37,-14.7,-19.4,-16.35,-11.51,-16.89,-13.7,-14.45
1998-09-30,4.99,3.8,4.01,2.44,6.89,5.0,7.39,3.3,6.52,12.31,9.91,3.9,5.04,5.32,9.08,11.57,5.91,5.48,5.65,9.35,12.76,11.31,7.03,5.46,5.9
1998-10-31,5.64,2.88,2.06,0.78,2.0,11.29,3.35,4.77,3.28,2.11,12.33,7.0,4.38,1.51,3.5,17.17,11.69,6.06,7.91,1.86,11.22,9.46,10.37,9.6,6.11
1998-11-30,9.33,8.26,6.69,5.12,9.19,3.67,8.02,4.29,6.68,7.39,0.65,6.3,5.84,5.73,7.7,-1.69,5.35,4.97,5.45,5.81,7.2,9.58,6.74,5.33,6.63
1998-12-31,-1.79,0.41,1.98,3.72,6.18,0.93,4.04,6.34,5.33,9.57,2.77,3.86,6.25,6.08,10.81,0.27,1.78,3.43,5.79,11.31,-1.82,-5.43,0.95,4.11,10.03
1999-01-31,8.78,5.95,3.63,2.99,7.33,1.92,-1.23,-0.12,-3.38,1.62,2.19,-2.56,-4.49,-2.95,5.12,-3.49,-3.86,-3.05,-2.0,4.34,0.69,-0.8,2.04,1.91,6.11
1999-02-28,-7.62,-6.01,-2.85,-4.77,-4.76,-8.65,-8.0,-8.08,-9.16,-7.16,-7.12,-8.2,-8.83,-7.11,-7.83,-2.65,-0.77,-3.55,-5.61,-6.05,-6.13,-1.16,-0.66,-1.69,-4.59
1999-03-31,-1.36,-5.6,-4.09,-4.25,-2.6,4.32,-3.28,-2.94,-1.98,-0.53,11.33,-1.44,-1.24,-0.17,3.51,10.01,0.53,-1.28,-0.89,5.61,3.11,7.08,1.84,3.08,4.71
1999-04-30,13.72,8.6,6.56,6.94,11.76,14.73,12.42,7.44,4.72,11.35,16.96,8.52,6.62,5.81,2.88,17.09,15.5,12.24,7.82,5.14,10.98,13.93,11.26,8.89,0.27
1999-05-31,4.69,4.25,2.59,3.29,2.28,8.23,4.14,3.17,2.6,2.86,5.52,4.04,3.48,2.21,2.79,6.22,-0.06,0.29,0.77,0.16,3.21,2.37,-0.84,-1.28,-3.35
1999-06-30,0.84,3.68,4.83,6.05,4.48,6.19,5.09,5.49,7.42,14.53,6.18,3.31,5.18,5.62,10.01,-0.67,3.26,1.61,3.98,7.48,4.46,-1.42,-0.94,1.54,7.22
1999-07-31,0.61,1.88,1.44,3.23,2.19,-4.1,-1.25,-2.19,0.9,-1.31,-5.43,-3.29,-1.31,-1.04,-1.02,-4.0,-1.34,-3.09,-0.83,0.09,-10.2,-4.28,-3.6,-4.93,-2.07
1999-08-31,-4.31,-2.89,-2.29,-2.6,-1.61,-6.49,-4.72,-3.99,-2.02,-2.34,-9.06,-3.77,-3.95,-4.22,-1.16,-4.94,-6.46,-4.53,-4.36,0.01,-2.6,-1.53,-0.89,-0.34,-0.03
1999-09-30,-3.67,-1.75,-2.51,-2.11,1.78,-3.96,-0.81,0.11,-1.91,1.41,-2.84,-2.75,-2.52,-1.2,3.38,-5.88,-5.8,-4.67,0.26,-0.12,-7.22,-9.88,-5.42,-1.07,-0.69
1999-10-31,-5.63,-2.29,-1.0,-1.19,1.18,-5.34,-3.01,0.81,-1.7,3.15,-1.81,-1.19,-1.13,0.62,4.45,-0.47,1.63,3.61,1.33,8.28,2.27,4.38,8.2,7.91,6.55
1999-11-30,8.84,3.91,4.87,8.18,18.57,4.31,4.08,2.42,6.61,13.81,8.64,1.8,-0.51,5.58,10.03,2.54,-1.09,-1.32,0.95,9.75,3.91,-2.08,-2.03,0.0,6.52
1999-12-31,6.95,2.61,4.88,5.89,20.1,6.87,1.05,4.93,9.37,17.67,9.72,4.26,0.67,1.6,19.17,2.68,0.65,0.26,7.5,15.41,-3.05,-5.79,-3.37,-1.35,15.23
2000-01-31,9.56,3.24,5.51,4.97,13.05,-1.41,-5.96,-3.84,-2.55,3.33,-6.59,-7.59,-3.02,-5.82,1.27,-5.96,-3.57,-6.04,-5.89,-2.37,-4.19,-4.7,-0.86,-2.21,-6.45
2000-02-29,8.59,4.84,5.19,16.73,31.86,8.77,2.47,5.69,10.9,29.56,-0.54,-0.2,0.18,2.12,26.39,-4.17,-6.69,-5.46,-2.88,25.08,-9.57,-9.01,-9.2,-5.26,8.83
2000-03-31,-2.23,-2.49,-0.56,-0.37,1.16,1.33,0.4,0.71,0.18,-3.14,11.74,12.5,6.62,7.55,-3.14,12.12,14.05,14.1,12.98,-6.79,14.84,11.66,11.15,9.72,5.65
2000-04-30,-13.04,-3.77,-3.48,-4.08,-17.65,-4.29,2.24,1.27,-1.95,-16.87,-2.66,-1.4,0.09,0.42,-14.45,-1.1,0.37,3.08,-1.4,-7.06,0.73,3.75,-2.45,-6.39,-7.07
2000-05-31,-9.36,-5.25,-3.21,-4.03,-11.42,-2.71,-3.86,-1.61,-1.6,-10.77,1.48,1.82,-0.41,-0.87,-7.72,2.09,4.31,0.72,1.2,-5.5,6.42,5.52,1.0,-0.85,-8.47
2000-06-30,1.05,2.34,1.59,5.42,19.27,5.96,3.42,3.25,5.89,30.23,-0.85,0.44,1.34,0.35,17.52,-6.09,-6.01,-4.08,-2.53,12.79,-8.05,-4.41,2.59,-0.17,8.75
2000-07-31,-1.12,-0.31,-0.53,1.19,-4.26,0.04,0.48,1.53,1.2,-7.95,-0.5,3.53,0.17,5.01,-9.12,-3.37,1.57,1.25,3.28,-7.08,-0.23,-4.53,-2.96,0.55,-1.31
2000-08-31,5.08,3.8,3.87,3.51,11.43,5.89,4.31,4.59,6.56,12.66,3.58,3.1,4.2,8.32,14.34,10.44,6.91,4.43,5.81,13.01,8.41,3.41,3.73,3.64,11.02
2000-09-30,-9.38,-2.28,-0.34,-0.32,-3.71,-10.93,-3.28,0.1,-0.59,-2.55,-6.7,-3.23,0.56,-3.62,-4.12,-9.53,-3.54,1.29,1.33,-7.07,-1.28,-2.93,-1.25,1.48,-8.88
2000-10-31,-9.16,-4.24,-4.68,-7.36,-9.93,-11.64,-2.54,-0.55,-2.91,-7.92,-9.28,-1.78,1.88,-1.7,-7.42,-1.81,5.72,1.13,-1.77,-2.28,6.74,5.74,1.17,-0.13,-6.14
2000-11-30,-19.69,-7.33,-5.28,-7.48,-15.15,-17.0,-5.23,-4.66,-7.98,-16.17,-18.18,-5.14,-1.0,-5.74,-14.24,-11.85,-1.9,-1.28,-5.18,-17.0,-12.36,-3.47,-4.41,-5.45,-19.61
2000-12-31,-7.59,1.65,1.63,-1.31,-2.23,-0.36,5.68,8.26,7.28,7.84,2.55,8.86,8.69,11.27,11.44,3.55,6.13,6.95,8.06,12.09,-6.17,2.67,3.27,-1.15,3.04
2001-01-31,47.52,16.14,10.89,12.59,14.8,28.12,13.29,7.18,7.66,4.24,27.64,10.92,6.82,-3.14,-2.52,23.15,6.69,3.7,-1.02,-7.08,30.12,8.66,-0.12,-1.39,-7.33
2001-02-28,-14.78,-0.89,-0.09,-1.39,-2.99,-19.73,-4.49,-1.96,-2.21,-6.82,-17.82,-7.66,-3.33,-3.83,-5.51,-21.8,-8.26,-4.13,-2.04,-3.89,-20.89,-10.22,-9.81,-2.78,-4.34
2001-03-31,-11.98,0.69,-0.27,-0.11,3.46,-11.91,-2.78,-2.39,-2.1,-1.83,-15.46,-5.42,-3.23,-3.25,-2.42,-21.05,-7.93,-3.72,-2.54,-4.89,-12.73,-7.13,-5.26,-4.74,-3.34
2001-04-30,7.86,4.11,4.03,2.89,7.57,14.07,9.74,6.52,4.77,11.56,24.71,10.73,7.37,3.78,5.73,24.48,10.03,8.56,8.07,7.09,15.34,8.96,5.25,3.22,3.98
2001-05-31,8.28,9.52,10.74,11.03,12.56,4.72,5.32,4.65,4.11,5.24,2.02,4.06,2.8,2.56,2.09,-2.22,3.65,4.25,4.36,1.95,-4.41,1.07,1.69,3.33,2.26
2001-06-30,1.32,4.23,4.22,3.69,3.9,7.73,8.41,8.17,7.36,3.94,0.88,1.74,-0.33,2.17,4.05,-0.36,-0.35,-0.23,-1.77,0.57,-1.44,-3.85,-0.82,-3.42,-2.79
2001-07-31,-7.57,-0.19,1.36,2.35,1.77,-10.63,-6.11,-2.61,-2.13,-3.06,-13.44,-4.93,-1.59,1.34,-2.12,-8.5,-3.61,0.04,2.5,2.2,-4.47,-0.91,-0.88,1.79,-1.57
2001-08-31,-7.75,-0.29,-0.38,-1.4,0.1,-9.74,-1.74,-0.9,-1.03,-4.7,-12.47,-2.82,-0.62,-1.68,-3.46,-12.34,-5.23,-1.66,-0.75,-5.24,-11.26,-6.67,-4.11,-2.22,-3.48
2001-09-30,-20.33,-12.88,-9.76,-7.61,-8.26,-25.25,-16.92,-12.18,-12.85,-9.03,-25.27,-16.22,-10.16,-9.36,-8.39,-25.04,-16.03,-9.95,-9.59,-8.74,-16.6,-6.72,-2.69,-3.47,-3.91
2001-10-31,13.69,7.07,5.2,3.43,6.74,19.51,5.15,4.49,3.84,5.96,19.49,6.47,6.56,2.14,4.8,22.03,5.29,1.62,1.54,-0.25,6.04,1.47,0.07,-1.26,-1.53
2001-11-30,15.13,4.36,7.33,7.11,5.19,15.53,11.47,6.3,5.88,6.2,16.99,8.07,7.54,7.02,5.47,17.11,10.3,7.42,5.23,2.7,15.58,6.79,4.94,4.48,6.14
2001-12-31,11.98,8.76,7.45,5.23,6.11,10.76,6.23,6.71,6.92,6.86,7.24,7.84,6.7,5.76,4.47,3.19,5.42,5.75,3.79,4.46,-1.73,0.39,2.51,1.64,2.66
2002-01-31,-2.99,0.49,1.51,2.96,3.01,-6.66,-0.35,-1.39,0.34,1.18,-9.16,-2.69,-0.37,-0.51,0.1,-5.09,-0.49,1.09,-0.93,1.01,-0.36,-2.82,-1.76,1.02,-2.7
2002-02-28,-11.52,-3.18,-0.89,-1.8,-1.88,-12.61,-1.3,-1.64,-1.19,-2.28,-9.6,0.11,0.18,0.2,-1.08,-12.95,-0.4,0.07,1.2,2.41,-8.83,-0.68,-1.08,1.41,-1.83
2002-03-31,11.49,7.92,6.82,7.78,10.02,10.98,10.82,8.64,9.11,9.16,14.62,7.47,8.09,5.48,5.74,9.71,7.04,7.45,6.51,4.42,2.98,3.53,4.11,3.07,5.27
2002-04-30,-5.23,0.46,3.71,3.1,2.74,-7.44,-0.67,3.69,2.9,0.23,-9.07,-2.4,-1.42,1.57,2.11,-9.01,-0.47,-1.94,0.91,0.89,-12.78,-8.16,-4.04,-1.39,-2.19
2002-05-31,-9.94,-3.67,-1.44,-1.18,0.9,-9.43,-4.88,-4.12,-3.2,-4.58,-9.95,-3.01,-2.9,-2.01,-3.89,-4.13,-0.93,-0.64,-0.02,-1.08,-1.53,-0.71,-0.59,-0.79,1.95
2002-06-30,-12.81,-5.55,-1.33,0.82,-0.64,-12.04,-6.87,-1.02,-2.76,-0.89,-14.03,-7.45,-5.77,-5.76,-6.14,-20.24,-6.21,-7.76,-6.06,-4.27,-9.44,-5.43,-8.51,-4.58,-2.48
2002-07-31,-19.29,-14.6,-13.42,-10.5,-11.31,-21.51,-15.46,-14.32,-12.04,-14.47,-11.49,-13.5,-10.2,-7.85,-10.77,-15.64,-9.86,-9.59,-7.37,-8.86,-7.1,-7.72,-6.79,-5.59,-6.48
2002-08-31,-2.9,-0.99,-0.4,0.15,-0.57,-1.19,-0.62,0.55,1.6,1.06,0.5,0.87,2.98,2.76,1.16,-0.62,-0.02,-0.45,0.18,1.68,-0.92,1.37,1.52,1.81,2.56
2002-09-30,-13.84,-7.89,-7.39,-4.88,-5.48,-14.85,-9.75,-6.19,-3.87,-4.53,-18.0,-8.94,-4.8,-4.04,-5.41,-19.59,-12.05,-7.37,-6.51,-5.47,-15.61,-12.85,-8.79,-7.69,-3.23
2002-10-31,7.01,2.18,1.51,3.48,4.2,8.6,3.28,1.18,4.0,3.52,10.06,2.53,2.94,3.39,5.92,8.48,6.98,3.97,3.82,4.1,14.24,11.16,4.1,4.97,5.96
2002-11-30,28.1,13.63,7.64,6.54,6.01,23.29,10.29,3.59,4.88,3.51,24.37,9.43,5.26,3.18,3.31,25.72,11.05,6.46,3.76,-0.09,11.63,6.35,1.54,1.19,-4.17
2002-12-31,-11.14,-5.74,-2.19,-1.29,-0.18,-13.57,-5.1,-1.73,-1.82,-1.23,-12.12,-7.56,-2.83,-1.3,-3.07,-13.51,-5.52,-4.81,-0.49,-1.76,-12.82,-8.38,-1.98,-2.65,0.51
2003-01-31,-0.74,-1.0,-1.97,0.29,0.44,-4.56,-5.27,-3.83,-3.19,-0.62,-4.85,-3.42,-2.08,-1.1,-2.97,-0.49,-3.05,-1.47,-2.49,-2.37,-2.53,-2.52,-3.61,-2.67,-0.31
2003-02-28,-5.12,-3.01,-3.91,-1.01,-0.75,-3.52,-4.86,-4.08,-1.06,-3.17,-3.96,-4.89,-2.54,-2.14,-2.42,-0.51,-3.46,-2.91,-1.64,0.07,-0.4,-2.36,-0.86,-2.94,-0.47
2003-03-31,0.36,0.66,0.53,1.31,3.21,2.52,-1.6,0.62,0.81,1.86,1.52,0.03,-1.06,1.27,2.42,-0.69,-0.45,2.2,0.06,1.85,0.21,0.63,1.92,1.05,1.8
2003-04-30,17.38,11.8,6.77,7.64,7.34,18.45,13.56,9.04,6.64,7.51,20.45,9.44,9.42,8.16,6.51,17.11,8.76,8.07,5.39,6.32,17.6,13.49,6.07,6.12,4.54
2003-05-31,26.64,13.09,10.37,9.78,7.33,20.36,12.23,9.18,8.68,9.84,16.48,11.69,9.13,5.48,6.86,19.9,12.32,7.97,8.01,6.99,11.28,11.66,4.62,2.52,5.53
2003-06-30,7.0,4.37,6.58,5.93,3.51,3.09,3.35,2.78,-0.04,3.26,1.59,2.35,0.9,1.08,1.97,0.32,0.82,1.73,0.37,1.82,4.89,1.91,0.74,1.14,1.35
2003-07-31,8.38,8.4,9.01,6.82,8.64,8.84,6.41,4.58,6.32,8.8,6.15,4.47,5.42,2.91,4.79,2.63,5.91,5.45,2.38,2.46,3.81,2.82,0.43,1.99,1.62
2003-08-31,5.38,5.22,3.69,5.71,4.38,6.53,4.91,3.99,4.23,5.48,6.88,5.57,4.45,4.53,6.29,4.42,3.55,4.57,5.92,5.62,3.56,1.48,2.22,0.5,2.03
2003-09-30,1.65,0.27,0.53,1.44,3.95,-1.61,-1.57,-0.95,-2.35,-3.07,-3.38,-2.09,-1.24,-1.24,-3.04,-1.21,-0.47,-0.59,-2.41,-1.23,-0.84,-0.6,-0.87,-2.37,-1.71
2003-10-31,7.68,7.61,6.55,9.76,9.98,7.7,6.39,7.38,9.08,11.83,5.49,7.49,6.11,10.0,9.56,5.76,5.18,7.06,8.51,11.04,4.05,4.91,2.34,7.19,10.16
2003-11-30,3.15,3.56,4.31,4.98,4.91,2.56,3.22,4.2,3.85,3.21,2.93,3.82,3.2,2.57,3.91,1.4,2.47,2.32,2.66,3.84,1.1,0.73,0.39,0.16,3.63
2003-12-31,6.68,2.55,3.2,2.54,2.29,5.81,5.69,2.13,1.4,0.52,7.17,5.55,2.15,1.01,-0.88,7.68,4.38,2.73,2.43,0.12,8.1,5.7,4.48,2.87,0.47
2004-01-31,5.91,4.69,5.07,6.66,9.2,1.42,1.42,3.41,4.08,7.76,1.86,3.24,3.42,2.08,4.68,2.53,3.03,1.73,2.75,3.36,1.32,2.17,1.28,1.62,2.13
2004-02-29,1.13,1.2,1.38,1.08,-0.84,0.24,0.86,0.17,1.44,-0.54,3.09,2.87,3.19,3.3,-0.39,2.86,3.46,3.0,0.52,0.6,1.36,1.74,2.11,1.73,-0.61
2004-03-31,-0.01,1.24,1.36,-1.17,-1.36,0.71,1.38,0.24,1.51,-0.84,-0.13,1.71,0.23,1.19,0.75,-1.53,-0.09,0.59,-0.08,-0.24,-2.68,-1.05,-1.46,-1.27,-0.37
2004-04-30,-2.08,-1.35,-2.89,-4.74,-5.62,-2.81,-1.82,-4.13,-3.87,-9.38,-1.35,-1.88,-1.66,-4.67,-5.12,-0.23,-1.47,-2.25,-2.95,-6.92,1.27,-0.13,-2.55,-4.76,-4.1
2004-05-31,-2.45,-1.19,0.53,-0.31,-0.04,0.49,2.11,-0.28,2.27,2.87,0.21,1.17,1.5,1.98,3.2,1.83,2.12,2.24,1.96,3.95,0.15,1.97,0.18,2.85,2.41
2004-06-30,3.32,3.56,6.19,3.76,2.96,2.79,5.75,4.99,4.88,6.44,0.1,2.68,3.35,4.65,4.36,1.38,2.24,0.94,3.39,3.09,1.66,1.2,0.32,4.47,3.57
2004-07-31,-9.29,-7.21,-5.22,-7.0,-10.04,-7.99,-6.08,-4.71,-6.33,-7.86,-6.51,-5.1,-4.06,-5.67,-6.29,-6.09,-5.18,-4.42,-4.47,-5.93,-2.47,-2.38,-1.84,-6.1,-8.44
